"client_id","age","gender_code","directory","amrg_eop","acsh_eop","acrd_eop","pcur_eop","pcrd_eop","psav_eop","pdep_eop","swork_s","tpos_s","retail_cost","auto_cost","calls_cost","communal_cost","gos_cost","personal_cost","shops_cost","rent_cost","contract_cost","transport_cost","building_cost","prof_cost","business_cost","constributions_cost","avia_cost","vendors_cost","hotels_cost","pleasure_cost","finance_cost","other_cost","transactions_count","clothes_cost","auto_count","calls_count","communal_count","gos_count","personal_count","shops_count","clothes_count","rent_count","contract_count","transport_count","building_count","prof_count","business_count","constributions_count","avia_count","vendors_count","hotels_count","pleasure_count","finance_count","other_count","retail_count"
598,36,"Ж","Пермь",0.0,465416.62,16882.94,0.56,15998.47,0.0,0.0,60801.76,73313.35,21933.279999999995,3975.02,0,0,0,0,36321.0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
599,41,"Ж","Красноярск",0.0,1044247.54,0.0,0.0,13715.64,82750.95,0.0,111980.08,133179.69,82602.92000000001,3622.0,0,10200.0,0,610.0,12347.0,0,2436.0,0,1600.0,263.0,0,0,744.0,0,0,0,0,0,69,0,4,0,4,0,1,4,0,0,9,0,1,1,0,0,1,0,0,0,0,0,24
600,49,"Ж","Москва",5420567.66,0.0,0.0,265.33,102431.53,0.0,37925.58,404641.65,121332.87,14076.539999999999,3372.33,0,0,1107.0,0,63912.0,0,1870.0,0,19840.0,0,0,0,0,0,0,2400.0,0,0,41,0,2,0,0,2,0,9,0,0,1,0,2,0,0,0,0,0,0,2,0,0,13
601,35,"М","Екатеринбург",1848592.56,0.0,18183.2,0.0,37281.09,0.0,0.0,54599.82,89313.49,42673.01,11402.92,0,0,0,0,0,0,263.0,0,0,0,0,0,0,0,0,150.0,0,0,107,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,48
602,37,"М","Пермь",0.0,576545.61,41466.64,0.0,23483.51,0.0,0.0,79692.45,52039.96,22584.120000000006,5409.0,0,6850.0,0,0,6150.0,0,0,0,2500.0,0,0,0,2268.0,423.0,423.0,0,0,849.51,78,0,8,0,2,0,0,1,0,0,0,0,1,0,0,0,5,2,2,0,0,1,50
603,38,"М","Сургут",7072174.91,0.0,0.0,0.0,199098.92,500983.61,1360000.0,266248.35,130549.3,9916.119999999999,0,0,0,0,0,7000.0,0,2501.18,0,0,0,0,8092.0,0,6600.0,6600.0,0,88444.0,0,10,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,1,0,1,0,3
604,44,"Ж","Красноярск",0.0,737188.26,0.0,0.0,66683.95,0.0,0.0,61469.53,74592.47,51108.57000000001,14454.9,0,0,0,0,4305.0,0,0,800.0,0,0,0,0,0,0,0,0,0,0,71,0,9,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,50
605,52,"Ж","Красноярск",2242506.88,0.0,30827.8,0.0,45628.81,0.0,0.0,124414.67,109022.94,22833.54,0,0,0,0,0,15108.0,0,8307.0,0,35664.0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,9
606,46,"М","Томск",290471.87,250042.54,105423.99,5.93,6079.11,0.0,0.0,164478.64,85107.16,23615.759999999995,4941.0,0,0,0,2310.0,11975.0,0,0,0,3546.0,0,0,0,0,0,0,0,0,3552.3,101,0,5,0,0,0,3,6,0,0,0,0,5,0,0,0,0,0,0,0,0,1,52
607,47,"М","Красноярск",0.0,220071.71,0.0,10.0,3391.34,0.0,0.0,87322.06,51007.39,30433.06,2784.0,0,0,0,0,910.0,0,52.0,1150.0,0,0,0,0,310.0,0,0,0,0,0,115,0,6,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,82
608,45,"М","Москва",0.0,790520.54,0.0,0.0,201171.35,103265.43,0.0,144480.0,167742.92,69008.68000000001,5357.7,0,1200.0,0,930.0,9468.0,0,5601.79,0,14510.0,0,0,0,0,0,0,0,0,1621.0,83,0,4,0,1,0,1,4,0,0,2,0,4,0,0,0,0,0,0,0,0,1,44
609,45,"М","Томск",0.0,1314705.88,0.0,0.0,41769.1,0.0,0.0,62708.0,144084.92,59003.13,79244.76000000001,0,0,460.03,150.0,1200.0,0,0,2570.0,0,73.0,0,0,0,0,0,0,0,0,59,0,10,0,0,2,1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,36
610,37,"М","Красноярск",0.0,96515.33,27322.24,0.0,67435.05,0.0,0.0,72241.81,121636.23,48715.37,408.5,0,19719.0,2562.0,0,19671.0,0,0,0,0,6703.0,0,0,0,0,0,0,198.0,4182.33,128,0,1,0,2,3,0,5,0,0,0,0,0,13,0,0,0,0,0,0,1,1,45
611,52,"М","Пермь",0.0,788399.23,0.0,0.0,26847.03,0.0,0.0,51299.99,74080.23,21151.820000000007,52072.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
612,42,"Ж","Пермь",0.0,346076.39,0.0,11952.68,4334.99,10647.92,0.0,74566.15,82653.51,11860.99,27553.300000000003,0,0,0,14415.0,8275.5,0,0,0,0,0,0,0,0,2920.0,2920.0,0,0,0,64,0,15,0,0,0,3,8,0,0,0,0,0,0,0,0,0,2,2,0,0,0,20
613,63,"Ж","Красноярск",0.0,444750.86,0.0,0.0,16723.8,0.0,0.0,189773.33,151136.9,53093.9,0,0,0,0,0,0,0,0,0,98043.0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9
614,30,"Ж","Красноярск",0.0,286377.5,43204.32,0.0,14499.52,0.0,0.0,53308.96,82639.1,29449.489999999998,11829.49,0,0,502.5,0,10803.0,0,0,650.0,0,2255.0,0,0,0,1169.42,1169.42,1000.0,0,1021.44,65,0,9,0,0,2,0,6,0,0,0,1,0,3,0,0,0,1,1,3,0,1,15
615,49,"М","Красноярск",0.0,3114528.91,103514.82,0.0,81724.71,0.0,0.0,113520.2,63723.49,25917.879999999986,30149.67,0,0,2070.0,0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,396055.05,94,0,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71
616,46,"М","Красноярск",1914012.2,0.0,0.0,0.0,13905.86,0.0,0.0,82514.1,51248.79,11418.420000000002,5140.5,0,1020.0,0,0,0,0,0,0,0,0,0,0,0,7800.0,7800.0,0,0,0,53,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19
617,33,"М","Красноярск",0.0,0.0,351469.21,0.0,95025.96,0.0,0.0,108164.81,53937.78,27767.059999999994,4204.0,0,13538.22,0,0,2280.0,0,0,0,0,1100.0,0,0,0,0,0,0,0,11016.46,96,0,6,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,72
618,33,"М","Красноярск",0.0,346462.97,0.0,0.0,150513.01,0.0,0.0,108750.6,124849.27,62275.600000000006,6961.25,0,0,0,0,0,0,0,520.0,0,4130.0,0,0,0,0,0,0,32656.0,0,46,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,23
619,44,"Ж","Красноярск",0.0,0.0,410094.83,0.0,165342.68,0.0,0.0,242493.5,153487.08,32703.83,1200.8899999999999,0,1000.0,0,7535.84,68423.0,0,1868.95,0,1000.0,0,0,0,0,14300.0,14300.0,680.0,0,0,97,0,3,0,2,0,5,11,0,0,11,0,1,0,0,0,0,2,2,2,0,0,28
620,35,"М","Пермь",0.0,385330.7,0.0,0.0,12393.59,0.0,0.0,57170.63,74314.14,8971.32,1534.44,0,0,0,500.0,10800.0,0,29193.0,0,0,0,0,0,0,6894.0,6894.0,2320.0,0,0,87,0,1,0,0,0,1,2,0,0,4,0,0,0,0,0,0,4,4,3,0,0,28
621,45,"Ж","Красноярск",1530781.46,0.0,0.0,0.0,70174.34,0.0,0.0,54547.45,62599.73,19331.16,3597.75,0,5575.66,2100.0,5974.0,0,0,0,0,0,0,0,0,0,0,0,0,8833.15,0,45,0,3,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28
622,31,"М","Красноярск",0.0,1124726.57,0.0,0.0,21424.73,0.0,0.0,94270.0,80985.47,34345.740000000005,12549.0,10428.08,263.0,1995.0,0,3435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,10,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
623,33,"М","Томск",0.0,368217.59,0.0,0.0,23419.87,0.0,186246.7,170251.93,61735.32,31934.679999999997,8300.39,0,591.0,0,300.0,0,0,0,170.0,0,9700.0,0,0,0,0,0,525.0,0,0,72,0,6,0,2,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,25
624,57,"М","Красноярск",0.0,1354713.69,39812.75,0.0,3446.6,0.0,0.0,70475.14,53247.41,17823.949999999997,19823.370000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
625,30,"М","Красноярск",0.0,416925.08,0.0,0.0,13265.76,0.0,0.0,126935.4,55814.53,22335.919999999995,6607.75,0,966.56,0,0,7107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,9,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
626,49,"М","Новый Уренгой",175009.07,0.0,0.0,13013.37,235118.86,0.0,0.0,233244.5,110701.43,12549.449999999997,2285.76,0,0,334.0,0,33065.0,0,17081.0,0,0,1200.0,0,0,7966.98,250.0,250.0,0,2016.99,0,63,0,3,0,0,1,0,6,0,0,4,0,0,1,0,0,2,2,2,0,2,0,28
627,34,"Ж","Красноярск",0.0,2066893.3,0.0,0.0,8615.3,0.0,0.0,52576.9,69208.97,26243.150000000005,2806.0,0,4357.5199999999995,0,0,25028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,4,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
628,32,"М","Томск",1356673.56,0.0,0.0,0.0,264646.14,0.0,0.0,57771.43,57391.28,8547.4,1239.63,0,1000.0,251.25,0,408.0,0,0,0,0,0,0,0,0,44100.0,44100.0,0,0,0,33,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17
629,34,"Ж","Красноярск",1058362.64,0.0,0.0,0.0,52529.77,0.0,0.0,66724.63,100023.82,10180.85,0,343.8,47036.57,563.0,0,22019.300000000003,0,15174.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,5,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25
630,38,"М","Красноярск",0.0,143661.97,0.0,0.0,61740.51,0.0,0.0,136780.91,52832.89,41109.840000000004,5999.95,0,0,0,0,3959.0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
631,43,"М","Екатеринбург",0.0,642623.88,0.0,56.33,391193.57,0.0,0.0,663196.43,493488.94,9148.64,1499.92,0,461916.68,0,0,3883.0,0,15763.0,0,0,0,0,0,0,0,0,0,0,210000.0,35,0,1,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,14
632,38,"М","Самара",0.0,0.0,214936.18,0.0,6284.3,0.0,0.0,75458.61,67050.49,24961.470000000012,0,0,3000.0,19789.46,0,0,0,1350.0,0,0,0,0,0,0,0,0,0,0,10240.96,128,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,61
633,40,"М","Самара",0.0,1829404.98,0.0,0.0,17390.99,0.0,0.0,75292.33,71443.96,17480.640000000003,3007.65,0,963.0,2512.5,0,0,0,350.0,0,300.0,5015.0,0,0,0,0,0,0,1716.4,0,81,0,3,0,5,3,0,0,0,0,2,0,1,6,0,0,0,0,0,0,6,0,19
634,31,"М","Москва",0.0,2076411.0,206735.37,0.0,109125.32,0.0,0.0,109687.36,299700.97,32322.399999999998,5047.030000000001,399.0,18186.0,1005.0,1200.0,27539.0,0,7364.24,1200.0,0,0,0,0,0,0,0,5931.0,125000.0,0,128,0,3,1,10,2,1,4,0,0,9,1,0,0,0,0,0,0,0,10,11,0,30
635,50,"М","Санкт-Петербург",0.0,1117625.31,0.0,12000.0,120940.09,0.0,0.0,248770.32,87187.45,59369.87999999999,0,0,1496.73,3500.0,0,8290.0,0,6863.5,0,0,769.0,0,0,0,0,0,0,0,0,106,0,0,0,3,1,0,2,0,0,12,0,0,2,0,0,0,0,0,0,0,0,49
636,36,"М","Самара",0.0,143078.18,0.0,0.0,17750.97,0.0,0.0,82004.89,58429.22,19511.63,24364.7,5371.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
637,44,"М","Самара",0.0,382760.02,0.0,0.0,59418.89,100.15,135555.61,84455.02,74112.37,26535.81000000001,16347.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3682.0,0,48,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29
638,44,"М","Самара",0.0,0.0,139982.32,0.0,66079.69,0.0,0.0,174305.38,62950.64,48964.200000000004,6204.120000000002,4959.32,1600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10050.0,104,0,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,89
639,36,"Ж","Красноярск",0.0,938288.43,0.0,0.0,2996.46,0.0,0.0,63723.05,67354.71,35608.44,0,0,2490.0,0,0,10452.0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
640,49,"М","Самара",0.0,642783.5,0.0,0.0,17052.7,0.0,0.0,54296.63,57603.0,516.0,0,0,950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
641,47,"Ж","Самара",15206644.83,0.0,0.0,1139.5,88318.68,0.0,0.0,200496.43,85468.45,5006.799999999999,0,0,0,0,300.0,1599.0,0,0,0,0,0,0,0,0,0,0,0,63650.0,0,36,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
642,38,"М","Калининград",0.0,144013.35,61833.45,0.0,8953.12,0.0,0.0,94013.62,79493.81,17253.7,3071.81,199.0,1000.0,0,0,3797.0,0,0,13182.0,0,150.0,700.0,0,0,6100.0,6100.0,21510.61,3872.99,4099.69,75,0,5,1,2,0,0,1,0,0,0,1,0,1,3,0,0,3,3,20,1,1,22
643,52,"Ж","Кемерово",0.0,318688.78,0.0,0.0,16127.55,375681.03,100000.0,112937.17,67385.21,29910.52,10204.32,0,5320.33,0,1170.0,990.0,0,0,616.0,0,0,0,0,0,0,0,0,0,0,74,0,8,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31
644,41,"Ж","Самара",0.0,0.0,282113.0,0.0,69615.96,0.0,124494.28,58381.19,455485.67,1434.67,95.0,0,0,0,0,0,0,0,0,0,171150.0,0,0,0,0,0,0,281000.0,90.0,30,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,8,1,3
645,48,"М","Самара",0.0,353574.55,0.0,0.0,41043.0,0.0,219260.43,98383.53,58340.85,33279.16,4250.1,0,939.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
646,53,"М","Самара",0.0,1375152.82,0.0,0.0,65894.15,0.0,0.0,128786.87,52649.35,27624.139999999996,3189.2,0,0,0,440.0,3950.0,0,0,0,1400.0,0,0,0,0,0,0,0,0,0,53,0,4,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
647,46,"М","Самара",0.0,344431.82,0.0,0.0,3410.81,0.0,0.0,50297.92,55041.23,18532.14,4366.7,0,0,251.25,0,0,0,0,2700.0,0,5318.0,7043.0,0,200.0,0,0,0,11987.0,15822.89,87,0,5,0,0,1,0,0,0,0,0,1,0,9,6,0,1,0,0,0,13,1,37
648,28,"М","Самара",0.0,235770.36,0.0,0.0,29388.51,0.0,0.0,84303.16,55208.72,28046.14,2760.0,0,0,0,0,3850.0,0,0,400.0,0,2099.0,0,0,0,0,0,450.0,0,0,73,0,2,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,39
649,41,"Ж","Самара",0.0,265447.91,0.0,0.0,116704.87,0.0,0.0,87606.3,133863.88,45714.39,29553.88,0,1100.0,0,0,16330.0,0,2380.0,0,0,0,0,0,0,0,0,0,0,0,109,0,11,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,54
650,45,"М","Самара",0.0,0.0,158787.66,0.0,2664.01,0.0,0.0,57853.91,58100.88,23370.400000000005,999.67,0,3300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7660.0,4682.81,0,84,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,32
651,35,"Ж","Калининград",0.0,110107.08,0.0,211445.69,20799.29,106851.32,180000.0,109012.89,91308.18,24267.76999999999,29164.660000000003,0,700.0,0,2930.0,0,430.0,2511.0,0,1635.0,50.0,0,0,0,12690.0,12690.0,270.0,0,0,124,0,4,0,1,0,5,0,0,1,6,0,1,1,0,0,0,2,2,1,0,0,61
652,29,"М","Самара",1451233.51,573069.86,0.0,16412.0,12256.0,0.0,0.0,131362.3,71016.93,11313.39,8642.0,2880.66,0,0,1300.0,0,0,0,600.0,0,0,0,0,0,0,0,0,1705.0,0,29,0,4,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,8
653,46,"М","Самара",0.0,1500000.0,0.0,0.0,99157.6,0.0,0.0,58664.77,294088.46,26624.950000000004,4499.7300000000005,0,0,653.25,0,56760.0,0,34889.4,0,1850.0,0,0,0,0,0,0,152400.0,0,0,114,0,3,0,0,1,0,8,0,0,11,0,2,0,0,0,0,0,0,27,0,0,44
654,42,"М","Москва",0.0,1461254.0,0.0,0.0,135041.73,0.0,0.0,224336.0,195207.37,114580.62999999999,21366.820000000003,0,6882.0,558.75,0,9598.0,0,3146.59,0,0,1700.0,0,0,0,0,0,1997.5,0,0,102,0,8,0,5,2,0,1,0,0,5,0,0,4,0,0,0,0,0,3,0,0,36
655,36,"Ж","Самара",3494656.53,0.0,0.0,17.39,72321.28,9100.27,0.0,124521.28,53860.11,32392.109999999997,0,0,0,0,0,1298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
656,35,"М","Владивосток",0.0,206303.1,0.0,0.52,7387.78,0.0,0.0,166149.8,51579.56,5210.0,0,0,0,0,160.0,415.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
657,54,"М","Калининград",0.0,1214696.58,0.0,0.0,584944.23,0.0,0.0,109726.87,296287.05,105433.49,999.52,0,0,0,0,898.0,0,8064.9,0,8299.0,0,0,0,705.0,0,0,0,0,0,103,0,1,0,0,0,0,1,0,0,2,0,2,0,0,0,1,0,0,0,0,0,46
658,58,"М","Центральный",2577466.6,0.0,0.0,72.36,411928.74,0.0,0.0,84151.05,68293.16,8738.57,3229.44,0,0,0,280.0,0,0,0,0,35871.0,0,0,0,0,0,0,0,0,0,68,0,8,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,21
659,42,"М","Уфа",1163076.39,0.0,0.0,26.0,83012.55,0.0,0.0,65299.36,60051.51,31072.78000000001,8962.4,0,0,0,0,3030.0,0,680.0,0,776.0,0,0,0,20.0,2000.0,2000.0,175.0,0,0,100,0,2,0,0,0,0,3,0,0,1,0,1,0,0,0,1,1,1,2,0,0,75
660,46,"Ж","Владивосток",0.0,595498.49,0.0,0.0,10284.99,0.0,0.0,61061.04,114542.55,68155.48,0,0,0,0,20000.0,12394.0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
661,42,"М","Самара",0.0,292163.02,0.0,0.0,5072.86,0.0,0.0,96814.27,54105.6,41542.700000000004,0,0,600.0,0,0,0,0,696.0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,2,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,107
662,49,"М","Самара",1179825.0,0.0,0.0,0.84,3907.98,0.22,2580921.25,419072.79,78680.0,16812.71,56111.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
663,50,"М","Новый Уренгой",0.0,656914.89,3926.85,0.0,54327.77,0.0,0.0,71674.28,63585.6,21501.269999999997,9350.5,0,5420.139999999999,251.25,1040.0,0,0,0,0,0,0,0,0,0,0,0,1150.0,0,0,100,0,6,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,52
664,39,"М","Красноярск",2936000.0,562500.0,100333.44,0.0,7485.09,0.0,0.0,195824.39,220062.01,38132.259999999995,6555.5,0,0,0,0,7645.0,0,1792.0,0,2079.0,0,0,0,290.0,0,0,213.0,0,0,117,0,6,0,0,0,0,3,0,0,15,0,1,0,0,0,1,0,0,1,0,0,72
665,44,"М","Сургут",0.0,468586.1,0.0,0.0,409.3,0.0,0.0,64470.07,50032.35,32476.670000000006,2179.76,0,5613.17,0,0,930.0,0,0,0,4600.0,0,0,0,1177.0,0,0,0,0,0,92,0,3,0,1,0,0,1,0,0,0,0,4,0,0,0,4,0,0,0,0,0,69
666,41,"М","Тюмень",2285026.78,0.0,0.0,5296.79,158526.2,0.0,0.0,529457.66,158380.84,67295.20000000001,7132.22,0,310.0,0,9306.0,5497.0,0,22451.0,2908.0,5740.0,0,0,0,0,2515.0,2515.0,0,0,0,215,0,11,0,1,0,3,3,0,0,25,5,2,0,0,0,0,4,4,0,0,0,51
667,39,"М","Сургут",0.0,730596.26,0.0,0.0,13867.77,267566.1,0.0,89019.44,52653.35,14669.29,19918.28,0,0,0,0,3330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
668,41,"Ж","Сургут",0.0,803289.9,0.0,0.0,203939.07,0.0,0.0,77937.32,68989.83,54426.689999999995,4190.75,0,1306.5,0,0,1299.0,0,0,0,1584.0,2100.0,0,0,0,0,0,0,0,0,82,0,3,0,2,0,0,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,59
669,36,"М","Сургут",1515533.13,0.0,9795.6,0.0,39516.76,0.0,20000.0,113864.99,92532.56,26756.510000000006,7319.92,0,0,0,0,4394.0,0,9988.0,0,2485.0,0,0,0,0,0,0,3500.0,0,0,78,0,9,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,2,0,0,35
670,26,"М","Сургут",3147528.52,0.0,0.0,0.0,17549.21,0.0,0.0,82245.21,70462.32,19659.899999999998,7982.879999999999,0,0,910.0,1595.0,1039.0,0,322.0,0,0,1000.0,0,0,0,0,0,3931.0,3604.86,0,101,0,5,0,0,1,2,2,0,0,2,0,0,1,0,0,0,0,0,19,3,0,25
671,42,"М","Сургут",0.0,946159.15,0.0,0.0,30443.6,0.0,0.0,96079.16,85346.88,36176.88,4000.0,0,0,0,0,0,0,0,4963.0,0,0,0,0,640.92,0,0,0,0,0,50,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,33
672,30,"М","Самара",0.0,616519.52,0.0,10928.31,0.01,0.0,0.0,100323.89,145650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145650.0,145650.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
673,57,"Ж","Санкт-Петербург",0.0,0.0,117707.47,6.4,497991.99,0.0,2103649.36,167791.9,530595.94,68439.69,0,0,11473.75,0,29900.0,295393.0,0,58218.0,0,31935.0,5063.0,0,0,0,4585.0,4585.0,0,0,0,79,0,0,0,9,0,4,6,0,0,4,0,3,2,0,0,0,7,7,0,0,0,24
674,43,"Ж","Тюмень",766678.17,0.0,39955.93,99.35,31510.47,0.0,0.0,145319.13,102209.66,51679.340000000004,0,0,6004.58,0,0,5725.0,0,4420.0,0,3200.0,0,0,0,0,3000.0,3000.0,0,0,0,205,0,0,0,41,0,0,4,0,0,1,0,1,0,0,0,0,2,2,0,0,0,90
675,40,"Ж","Сургут",0.0,0.0,157856.1,0.0,101640.64,0.0,0.0,106579.06,91911.13,22921.71,869.0,0,4338.97,0,0,18987.0,0,0,0,0,0,0,0,0,0,0,1080.0,0,0,94,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,45
676,40,"Ж","Сургут",0.0,0.0,161594.34,0.0,242230.6,0.0,0.0,309506.49,62738.15,13309.52,4861.0,0,0,0,0,5850.0,0,0,0,0,0,0,0,0,0,0,399.0,0,311.0,67,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,35
677,53,"М","Тюмень",3191552.97,0.0,0.0,31273.0,73299.79,0.0,0.0,76528.27,80129.94,7329.58,0,0,3975.84,0,0,55000.0,0,5883.0,0,2385.0,0,0,0,0,0,0,0,0,0,27,0,0,0,6,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,8
678,30,"М","Сургут",0.0,182525.05,0.0,0.0,12806.97,0.0,0.0,190668.5,105203.9,19441.059999999998,47354.5,0,0,0,6504.0,13759.0,0,0,1040.0,0,0,0,0,0,0,0,0,0,0,98,0,12,0,0,0,11,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,34
679,39,"Ж","Тюмень",1652745.05,0.0,0.0,0.0,39940.7,50000.0,0.0,308127.25,243001.69,40072.63,0,0,0,0,1050.0,74376.7,0,17500.0,0,1900.8,0,0,0,0,73120.0,73120.0,3500.0,156.0,0,92,0,0,0,0,0,2,15,0,0,1,0,1,0,0,0,0,1,1,4,1,0,30
680,44,"М","Санкт-Петербург",9838111.03,0.0,0.0,0.0,42495.98,0.0,500000.0,128981.83,237460.0,71085.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
681,32,"М","Сургут",0.0,0.0,320861.7,0.0,499.94,0.0,0.0,83761.47,228557.33,38324.81,0,0,2397.0,0,0,12047.0,0,40035.0,0,0,2650.0,0,13922.0,0,0,0,0,0,0,98,0,0,0,1,0,0,3,0,0,3,0,0,3,0,1,0,0,0,0,0,0,43
682,47,"Ж","Сургут",0.0,1318378.42,0.0,0.0,26850.94,350179.04,0.0,101960.38,72426.22,44218.57000000001,5275.0,0,0,0,5500.0,0,715.0,0,0,0,4905.0,2000.0,0,5890.93,0,0,0,0,0,108,0,6,0,0,0,3,0,0,2,0,0,0,1,1,0,3,0,0,0,0,0,84
683,43,"М","Санкт-Петербург",0.0,1511718.66,231000.0,298600.0,54221.03,0.0,0.0,56168.99,103696.93,62445.59000000002,0,0,999.0,3838.6,0,290.0,0,6672.689999999998,0,2800.0,480.0,0,0,0,0,0,0,4500.0,0,137,427.99,0,0,1,3,0,1,1,0,35,0,1,1,0,0,0,0,0,0,1,0,61
